stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.00000] opening C:\Users\fish0\Documents\大學程式\ANT_GAME_ORG\SourceCode\allegro5.cfg r
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  13.00327] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:227  _al_unregister_destructor        [  13.00390] removed dtor for bitmap 000000000290c6a0
bitmap   D        bitmap_type.c:308  _al_convert_to_memory_bitmap     [  13.00428] converting display bitmap 000000000290b160 to memory bitmap
dtor     D               dtor.c:196  _al_register_destructor          [  13.00434] added dtor for bitmap 000000000290c6a0, func 00007ffe9ba61bea
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  13.00438] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  13.00441] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:227  _al_unregister_destructor        [  13.00493] removed dtor for bitmap 000000000290c6a0
bitmap   D        bitmap_type.c:308  _al_convert_to_memory_bitmap     [  13.00534] converting display bitmap 000000000c6706e0 to memory bitmap
dtor     D               dtor.c:196  _al_register_destructor          [  13.00540] added dtor for bitmap 000000000290c6a0, func 00007ffe9ba61bea
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  13.00544] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  13.00547] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:227  _al_unregister_destructor        [  13.00607] removed dtor for bitmap 000000000290c6a0
bitmap   D        bitmap_type.c:308  _al_convert_to_memory_bitmap     [  13.00648] converting display bitmap 000000000c670a00 to memory bitmap
dtor     D               dtor.c:196  _al_register_destructor          [  13.00654] added dtor for bitmap 000000000290c6a0, func 00007ffe9ba61bea
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  13.00658] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  13.00661] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:227  _al_unregister_destructor        [  13.00730] removed dtor for bitmap 000000000290c6a0
bitmap   D        bitmap_type.c:308  _al_convert_to_memory_bitmap     [  13.00775] converting display bitmap 000000000290c4f0 to memory bitmap
dtor     D               dtor.c:196  _al_register_destructor          [  13.00785] added dtor for bitmap 000000000290c6a0, func 00007ffe9ba61bea
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  13.00790] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  13.00793] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:227  _al_unregister_destructor        [  13.00935] removed dtor for bitmap 000000000290c6a0
bitmap   D        bitmap_type.c:308  _al_convert_to_memory_bitmap     [  13.01014] converting display bitmap 000000000290aab0 to memory bitmap
dtor     D               dtor.c:196  _al_register_destructor          [  13.01022] added dtor for bitmap 000000000290c6a0, func 00007ffe9ba61bea
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  13.01027] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  13.01030] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:227  _al_unregister_destructor        [  13.01174] removed dtor for bitmap 000000000290c6a0
bitmap   D        bitmap_type.c:308  _al_convert_to_memory_bitmap     [  13.01246] converting display bitmap 000000000290a900 to memory bitmap
dtor     D               dtor.c:196  _al_register_destructor          [  13.01253] added dtor for bitmap 000000000290c6a0, func 00007ffe9ba61bea
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  13.01258] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  13.01261] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:227  _al_unregister_destructor        [  13.01349] removed dtor for bitmap 000000000290c6a0
d3d      D         d3d_disp.cpp:899  d3d_destroy_display_internals    [  13.01417] waiting for display 000000000106b890's thread to end
d3d      W         d3d_disp.cpp:608  d3d_destroy_device               [  13.08588] d3d_destroy_device: ref count not 0
d3d      W         d3d_disp.cpp:608  d3d_destroy_device               [  13.08599] d3d_destroy_device: ref count not 0
d3d      I         d3d_disp.cpp:1562 d3d_display_thread_proc          [  13.10089] d3d display thread exits
dtor     D               dtor.c:227  _al_unregister_destructor        [  13.10107] removed dtor for bitmap 000000000290c4f0
dtor     D               dtor.c:227  _al_unregister_destructor        [  13.10131] removed dtor for bitmap 000000000c670a00
dtor     D               dtor.c:227  _al_unregister_destructor        [  13.10142] removed dtor for bitmap 000000000c6706e0
dtor     D               dtor.c:227  _al_unregister_destructor        [  13.10147] removed dtor for bitmap 000000000290b160
dtor     D               dtor.c:227  _al_unregister_destructor        [  13.10149] removed dtor for bitmap 000000000290c0d0
dtor     D               dtor.c:227  _al_unregister_destructor        [  13.10152] removed dtor for bitmap 000000000290c280
dtor     D               dtor.c:116  _al_run_destructors              [  13.10155] calling dtor for bitmap 000000000290aab0, func 00007ffe9ba61bea
dtor     D               dtor.c:227  _al_unregister_destructor        [  13.10158] removed dtor for bitmap 000000000290aab0
dtor     D               dtor.c:116  _al_run_destructors              [  13.10161] calling dtor for bitmap 000000000290a900, func 00007ffe9ba61bea
dtor     D               dtor.c:227  _al_unregister_destructor        [  13.10163] removed dtor for bitmap 000000000290a900
dtor     D               dtor.c:116  _al_run_destructors              [  13.10166] calling dtor for timer 00000000028fe140, func 00007ffe9ba9fb3b
dtor     D               dtor.c:227  _al_unregister_destructor        [  13.10169] removed dtor for timer 00000000028fe140
dtor     D               dtor.c:227  _al_unregister_destructor        [  13.10173] removed dtor for sample_instance 00000000028ee230
dtor     D               dtor.c:227  _al_unregister_destructor        [  13.10177] removed dtor for sample_instance 00000000028ee350
dtor     D               dtor.c:227  _al_unregister_destructor        [  13.10181] removed dtor for sample_instance 00000000028ee760
dtor     D               dtor.c:227  _al_unregister_destructor        [  13.10185] removed dtor for sample_instance 00000000028ee9c0
dtor     D               dtor.c:227  _al_unregister_destructor        [  13.10188] removed dtor for sample_instance 00000000028f2dc0
dtor     D               dtor.c:227  _al_unregister_destructor        [  13.10192] removed dtor for sample_instance 00000000028eeae0
dtor     D               dtor.c:227  _al_unregister_destructor        [  13.10196] removed dtor for sample_instance 00000000028edf40
dtor     D               dtor.c:227  _al_unregister_destructor        [  13.10199] removed dtor for sample_instance 00000000028ee060
dtor     D               dtor.c:227  _al_unregister_destructor        [  13.10202] removed dtor for sample_instance 00000000028fbb10
dtor     D               dtor.c:227  _al_unregister_destructor        [  13.10204] removed dtor for sample_instance 00000000028fbc30
dtor     D               dtor.c:227  _al_unregister_destructor        [  13.10207] removed dtor for sample_instance 00000000028fbd50
dtor     D               dtor.c:227  _al_unregister_destructor        [  13.10209] removed dtor for sample_instance 00000000028fbe70
dtor     D               dtor.c:227  _al_unregister_destructor        [  13.10212] removed dtor for sample_instance 00000000028fc100
dtor     D               dtor.c:227  _al_unregister_destructor        [  13.10215] removed dtor for sample_instance 00000000028fbfe0
dtor     D               dtor.c:227  _al_unregister_destructor        [  13.10218] removed dtor for sample_instance 00000000028fc6a0
dtor     D               dtor.c:227  _al_unregister_destructor        [  13.10221] removed dtor for sample_instance 00000000028fc460
dtor     D               dtor.c:227  _al_unregister_destructor        [  13.10223] removed dtor for sample_instance 00000000028fc220
dtor     D               dtor.c:227  _al_unregister_destructor        [  13.10226] removed dtor for sample_instance 00000000028fc340
dtor     D               dtor.c:227  _al_unregister_destructor        [  13.10228] removed dtor for sample_instance 00000000028fc580
dtor     D               dtor.c:227  _al_unregister_destructor        [  13.10231] removed dtor for sample_instance 00000000028fc7c0
dtor     D               dtor.c:227  _al_unregister_destructor        [  13.10235] removed dtor for mixer 00000000028edd00
audio-dsound D           dsound.cpp:528  _dsound_stop_voice               [  13.10239] Stopping voice
audio-dsound D           dsound.cpp:545  _dsound_stop_voice               [  13.10242] Joining thread
audio-dsound D           dsound.cpp:551  _dsound_stop_voice               [  13.10645] Joined thread
audio-dsound D           dsound.cpp:553  _dsound_stop_voice               [  13.10660] Destroying thread
audio-dsound D           dsound.cpp:555  _dsound_stop_voice               [  13.10663] Thread destroyed
audio-dsound D           dsound.cpp:562  _dsound_stop_voice               [  13.10665] Releasing buffer
audio-dsound I           dsound.cpp:566  _dsound_stop_voice               [  13.10668] Voice stopped
dtor     D               dtor.c:227  _al_unregister_destructor        [  13.10676] removed dtor for voice 00000000028e25a0
audio-dsound D           dsound.cpp:380  _dsound_deallocate_voice         [  13.10679] Deallocating voice
audio-dsound D           dsound.cpp:385  _dsound_deallocate_voice         [  13.10681] Deallocated voice
dtor     D               dtor.c:116  _al_run_destructors              [  13.10684] calling dtor for sample_instance 000000000c24a1a0, func 00007ffe9bb8929b
dtor     D               dtor.c:227  _al_unregister_destructor        [  13.10687] removed dtor for sample_instance 000000000c24a1a0
dtor     D               dtor.c:116  _al_run_destructors              [  13.10690] calling dtor for sample 0000000002902f80, func 00007ffe9bb91a1d
dtor     D               dtor.c:227  _al_unregister_destructor        [  13.10694] removed dtor for sample 0000000002902f80
dtor     D               dtor.c:116  _al_run_destructors              [  13.10697] calling dtor for sample_instance 00000000028fcd60, func 00007ffe9bb8929b
dtor     D               dtor.c:227  _al_unregister_destructor        [  13.10701] removed dtor for sample_instance 00000000028fcd60
dtor     D               dtor.c:116  _al_run_destructors              [  13.10705] calling dtor for sample 0000000002902cb0, func 00007ffe9bb91a1d
dtor     D               dtor.c:227  _al_unregister_destructor        [  13.10709] removed dtor for sample 0000000002902cb0
dtor     D               dtor.c:116  _al_run_destructors              [  13.10713] calling dtor for sample_instance 00000000028fcc40, func 00007ffe9bb8929b
dtor     D               dtor.c:227  _al_unregister_destructor        [  13.10717] removed dtor for sample_instance 00000000028fcc40
dtor     D               dtor.c:116  _al_run_destructors              [  13.10719] calling dtor for sample 0000000002902740, func 00007ffe9bb91a1d
dtor     D               dtor.c:227  _al_unregister_destructor        [  13.10722] removed dtor for sample 0000000002902740
dtor     D               dtor.c:116  _al_run_destructors              [  13.10731] calling dtor for sample_instance 00000000028fca00, func 00007ffe9bb8929b
dtor     D               dtor.c:227  _al_unregister_destructor        [  13.10737] removed dtor for sample_instance 00000000028fca00
dtor     D               dtor.c:116  _al_run_destructors              [  13.10741] calling dtor for sample 0000000002902980, func 00007ffe9bb91a1d
dtor     D               dtor.c:227  _al_unregister_destructor        [  13.10746] removed dtor for sample 0000000002902980
dtor     D               dtor.c:116  _al_run_destructors              [  13.10751] calling dtor for sample_instance 00000000028fcb20, func 00007ffe9bb8929b
dtor     D               dtor.c:227  _al_unregister_destructor        [  13.10755] removed dtor for sample_instance 00000000028fcb20
dtor     D               dtor.c:116  _al_run_destructors              [  13.10757] calling dtor for sample 0000000002902d70, func 00007ffe9bb91a1d
dtor     D               dtor.c:227  _al_unregister_destructor        [  13.10761] removed dtor for sample 0000000002902d70
audio-dsound D           dsound.cpp:296  _dsound_close                    [  13.10766] Releasing device
audio-dsound D           dsound.cpp:298  _dsound_close                    [  13.11424] Released device
audio-dsound I           dsound.cpp:299  _dsound_close                    [  13.11434] DirectSound closed
